0.580618, -0.811314, -5.11311, -3.66848, -23.0828, 32.2542
0.566523, -0.821243, -5.17558, -3.57957, -22.521, 32.6469
0.552259, -0.830928, -5.2365, -3.4896, -21.9526, 33.0298
0.53783, -0.840364, -5.29586, -3.3986, -21.3777, 33.4028
0.52324, -0.84955, -5.35363, -3.30659, -20.7964, 33.7658
0.508495, -0.858483, -5.40981, -3.21359, -20.209, 34.1185
0.493598, -0.867159, -5.46436, -3.11965, -19.6157, 34.4611
0.478553, -0.875577, -5.51728, -3.02478, -19.0165, 34.7933
0.463366, -0.883733, -5.56855, -2.92902, -18.4118, 35.115
0.44804, -0.891626, -5.61816, -2.83238, -17.8016, 35.4263
0.432581, -0.899253, -5.66609, -2.73491, -17.1862, 35.7269
0.416993, -0.906612, -5.71232, -2.63664, -16.5658, 36.0167
0.401281, -0.9137, -5.75685, -2.53758, -15.9405, 36.2958
0.385449, -0.920516, -5.79966, -2.43777, -15.3105, 36.564
0.369502, -0.927058, -5.84074, -2.33724, -14.676, 36.8212
0.353445, -0.933323, -5.88007, -2.23602, -14.0373, 37.0674
0.337282, -0.93931, -5.91765, -2.13415, -13.3944, 37.3025
0.321019, -0.945017, -5.95346, -2.03164, -12.7476, 37.5265
0.304661, -0.950443, -5.9875, -1.92854, -12.0972, 37.7392
0.288211, -0.955585, -6.01974, -1.82487, -11.4432, 37.9406
0.271676, -0.960442, -6.05019, -1.72066, -10.7858, 38.1307
0.25506, -0.965013, -6.07884, -1.61595, -10.1254, 38.3093
0.238367, -0.969296, -6.10567, -1.51076, -9.46206, 38.4765
0.221604, -0.973291, -6.13068, -1.40513, -8.79597, 38.6322
0.204774, -0.976996, -6.15386, -1.29909, -8.12737, 38.7764
0.187884, -0.980409, -6.17521, -1.19268, -7.45644, 38.9089
0.170938, -0.983531, -6.19472, -1.08591, -6.78339, 39.0299
0.15394, -0.986359, -6.21238, -0.97883, -6.10842, 39.1392
0.136897, -0.988894, -6.22819, -0.871465, -5.43173, 39.2368
0.119813, -0.991135, -6.24214, -0.763849, -4.75353, 39.3227
0.102694, -0.99308, -6.25423, -0.656014, -4.07401, 39.3969
0.0855435, -0.994729, -6.26446, -0.547992, -3.39338, 39.4594
0.0683678, -0.996082, -6.27282, -0.439815, -2.71184, 39.51
0.0511718, -0.997139, -6.27932, -0.331515, -2.0296, 39.5489
0.0339606, -0.997899, -6.28395, -0.223124, -1.34686, 39.5761
0.0167393, -0.998362, -6.2867, -0.114676, -0.663818, 39.5914
-0.000487062, -0.998527, -6.28758, -0.00620137, 0.0193136, 39.5949
-0.0177132, -0.998396, -6.28659, 0.102267, 0.702335, 39.5867
